"db","group","conc_m3","min_d","max_d","mp","stationid"
"(1.6e+03,1.8e+03]","bv55c7",0,1600,1800,1700,"st3"
"(1.6e+03,1.8e+03]","bv55c7",0,1600,1800,1700,"st3"
"(1.8e+03,2e+03]","bv55c7",0.22424541418128,1800,2000,1900,"st3"
"(1.8e+03,2e+03]","bv55c7",0,1800,2000,1900,"st3"
"(1.8e+03,2e+03]","bv55c7",0,1800,2000,1900,"st3"
"(1.8e+03,2e+03]","bv55c7",0,1800,2000,1900,"st3"
"(1.8e+03,2e+03]","bv55c7",0,1800,2000,1900,"st3"
"(120,160]","bv55c7",2.62174739463853,120,160,140,"st3"
"(120,160]","bv55c7",0,120,160,140,"st3"
"(120,160]","bv55c7",0,120,160,140,"st3"
"(120,160]","bv55c7",0,120,160,140,"st3"
"(120,160]","bv55c7",0,120,160,140,"st3"
"(160,200]","bv55c7",1.89000189000189,160,200,180,"st3"
"(160,200]","bv55c7",0,160,200,180,"st3"
"(160,200]","bv55c7",0,160,200,180,"st3"
"(160,200]","bv55c7",0,160,200,180,"st3"
"(160,200]","bv55c7",0,160,200,180,"st3"
"(1e+03,1.1e+03]","bv55c7",1.69764875647229,1000,1100,1050,"st3"
"(1e+03,1.1e+03]","bv55c7",0,1000,1100,1050,"st3"
"(1e+03,1.1e+03]","bv55c7",0,1000,1100,1050,"st3"
"(1e+03,1.1e+03]","bv55c7",0,1000,1100,1050,"st3"
"(1e+03,1.1e+03]","bv55c7",0,1000,1100,1050,"st3"
"(2.2e+03,2.4e+03]","bv55c7",0.219110848178093,2200,2400,2300,"st3"
"(2.2e+03,2.4e+03]","bv55c7",0,2200,2400,2300,"st3"
"(2.2e+03,2.4e+03]","bv55c7",0,2200,2400,2300,"st3"
"(2.2e+03,2.4e+03]","bv55c7",0,2200,2400,2300,"st3"
"(2.2e+03,2.4e+03]","bv55c7",0,2200,2400,2300,"st3"
"(2.4e+03,2.6e+03]","bv55c7",0.223418753770191,2400,2600,2500,"st3"
"(2.4e+03,2.6e+03]","bv55c7",0,2400,2600,2500,"st3"
"(2.4e+03,2.6e+03]","bv55c7",0,2400,2600,2500,"st3"
"(2.4e+03,2.6e+03]","bv55c7",0,2400,2600,2500,"st3"
"(2.4e+03,2.6e+03]","bv55c7",0,2400,2600,2500,"st3"
"(2.6e+03,2.8e+03]","bv55c7",0.21043771043771,2600,2800,2700,"st3"
"(2.6e+03,2.8e+03]","bv55c7",0,2600,2800,2700,"st3"
"(2.6e+03,2.8e+03]","bv55c7",0,2600,2800,2700,"st3"
"(2.6e+03,2.8e+03]","bv55c7",0,2600,2800,2700,"st3"
"(2.6e+03,2.8e+03]","bv55c7",0,2600,2800,2700,"st3"
"(2.8e+03,3e+03]","bv55c7",0.222707229076656,2800,3000,2900,"st3"
"(2.8e+03,3e+03]","bv55c7",0,2800,3000,2900,"st3"
"(2.8e+03,3e+03]","bv55c7",0,2800,3000,2900,"st3"
"(2.8e+03,3e+03]","bv55c7",0,2800,3000,2900,"st3"
"(2.8e+03,3e+03]","bv55c7",0,2800,3000,2900,"st3"
"(200,300]","bv55c7",0,200,300,250,"st3"
"(200,300]","bv55c7",0,200,300,250,"st3"
"(200,300]","bv55c7",0,200,300,250,"st3"
"(200,300]","bv55c7",0,200,300,250,"st3"
"(200,300]","bv55c7",0,200,300,250,"st3"
"(2e+03,2.2e+03]","bv55c7",0,2000,2200,2100,"st3"
"(2e+03,2.2e+03]","bv55c7",0,2000,2200,2100,"st3"
"(2e+03,2.2e+03]","bv55c7",0,2000,2200,2100,"st3"
"(2e+03,2.2e+03]","bv55c7",0,2000,2200,2100,"st3"
"(2e+03,2.2e+03]","bv55c7",0,2000,2200,2100,"st3"
"(3.2e+03,3.4e+03]","bv55c7",0,3200,3400,3300,"st3"
"(3.2e+03,3.4e+03]","bv55c7",0,3200,3400,3300,"st3"
"(3.2e+03,3.4e+03]","bv55c7",0,3200,3400,3300,"st3"
"(3.2e+03,3.4e+03]","bv55c7",0,3200,3400,3300,"st3"
"(3.2e+03,3.4e+03]","bv55c7",0,3200,3400,3300,"st3"
"(3.4e+03,3.6e+03]","bv55c7",0,3400,3600,3500,"st3"
"(3.4e+03,3.6e+03]","bv55c7",0,3400,3600,3500,"st3"
"(3.4e+03,3.6e+03]","bv55c7",0,3400,3600,3500,"st3"
"(3.4e+03,3.6e+03]","bv55c7",0,3400,3600,3500,"st3"
"(3.4e+03,3.6e+03]","bv55c7",0,3400,3600,3500,"st3"
"(3.6e+03,3.8e+03]","bv55c7",0,3600,3800,3700,"st3"
"(3.6e+03,3.8e+03]","bv55c7",0,3600,3800,3700,"st3"
"(3.6e+03,3.8e+03]","bv55c7",0,3600,3800,3700,"st3"
"(3.6e+03,3.8e+03]","bv55c7",0,3600,3800,3700,"st3"
"(3.6e+03,3.8e+03]","bv55c7",0,3600,3800,3700,"st3"
"(3.8e+03,4e+03]","bv55c7",0,3800,4000,3900,"st3"
"(3.8e+03,4e+03]","bv55c7",0,3800,4000,3900,"st3"
"(3.8e+03,4e+03]","bv55c7",0,3800,4000,3900,"st3"
"(3.8e+03,4e+03]","bv55c7",0,3800,4000,3900,"st3"
"(3.8e+03,4e+03]","bv55c7",0,3800,4000,3900,"st3"
"(300,400]","bv55c7",0.741207426898417,300,400,350,"st3"
"(300,400]","bv55c7",0,300,400,350,"st3"
"(300,400]","bv55c7",0,300,400,350,"st3"
"(300,400]","bv55c7",0,300,400,350,"st3"
"(300,400]","bv55c7",0,300,400,350,"st3"
"(3e+03,3.2e+03]","bv55c7",0.222761800806398,3000,3200,3100,"st3"
"(3e+03,3.2e+03]","bv55c7",0,3000,3200,3100,"st3"
"(3e+03,3.2e+03]","bv55c7",0,3000,3200,3100,"st3"
"(3e+03,3.2e+03]","bv55c7",0,3000,3200,3100,"st3"
"(3e+03,3.2e+03]","bv55c7",0,3000,3200,3100,"st3"
"(4.2e+03,4.4e+03]","bv55c7",0,4200,4400,4300,"st3"
"(4.2e+03,4.4e+03]","bv55c7",0,4200,4400,4300,"st3"
"(4.2e+03,4.4e+03]","bv55c7",0,4200,4400,4300,"st3"
"(4.2e+03,4.4e+03]","bv55c7",0,4200,4400,4300,"st3"
"(4.2e+03,4.4e+03]","bv55c7",0,4200,4400,4300,"st3"
"(4.4e+03,4.6e+03]","bv55c7",0.210097275038343,4400,4600,4500,"st3"
"(4.4e+03,4.6e+03]","bv55c7",0,4400,4600,4500,"st3"
"(4.4e+03,4.6e+03]","bv55c7",0,4400,4600,4500,"st3"
"(4.4e+03,4.6e+03]","bv55c7",0,4400,4600,4500,"st3"
"(4.4e+03,4.6e+03]","bv55c7",0,4400,4600,4500,"st3"
"(4.6e+03,4.8e+03]","bv55c7",0,4600,4800,4700,"st3"
"(4.6e+03,4.8e+03]","bv55c7",0,4600,4800,4700,"st3"
"(4.6e+03,4.8e+03]","bv55c7",0,4600,4800,4700,"st3"
"(4.6e+03,4.8e+03]","bv55c7",0,4600,4800,4700,"st3"
"(4.6e+03,4.8e+03]","bv55c7",0,4600,4800,4700,"st3"
"(4.8e+03,5e+03]","bv55c7",0,4800,5000,4900,"st3"
"(4.8e+03,5e+03]","bv55c7",0,4800,5000,4900,"st3"
"(4.8e+03,5e+03]","bv55c7",0,4800,5000,4900,"st3"
"(4.8e+03,5e+03]","bv55c7",0,4800,5000,4900,"st3"
"(4.8e+03,5e+03]","bv55c7",0,4800,5000,4900,"st3"
"(40,80]","bv55c7",1.57554750275721,40,80,60,"st3"
"(40,80]","bv55c7",0.787773751378604,40,80,60,"st3"
"(40,80]","bv55c7",0,40,80,60,"st3"
"(40,80]","bv55c7",0,40,80,60,"st3"
"(40,80]","bv55c7",0,40,80,60,"st3"
"(400,500]","bv55c7",0.809880542619964,400,500,450,"st3"
"(400,500]","bv55c7",1.61976108523993,400,500,450,"st3"
"(400,500]","bv55c7",0.404940271309982,400,500,450,"st3"
"(400,500]","bv55c7",0,400,500,450,"st3"
"(400,500]","bv55c7",0,400,500,450,"st3"
"(4e+03,4.2e+03]","bv55c7",0,4000,4200,4100,"st3"
"(4e+03,4.2e+03]","bv55c7",0,4000,4200,4100,"st3"
"(4e+03,4.2e+03]","bv55c7",0,4000,4200,4100,"st3"
"(4e+03,4.2e+03]","bv55c7",0,4000,4200,4100,"st3"
"(4e+03,4.2e+03]","bv55c7",0,4000,4200,4100,"st3"
"(5.2e+03,5.29e+03]","bv55c7",0,5200,5290,5245,"st3"
"(5.2e+03,5.29e+03]","bv55c7",0,5200,5290,5245,"st3"
"(5.2e+03,5.29e+03]","bv55c7",0,5200,5290,5245,"st3"
"(5.2e+03,5.29e+03]","bv55c7",0,5200,5290,5245,"st3"
"(5.2e+03,5.29e+03]","bv55c7",0,5200,5290,5245,"st3"
"(500,600]","bv55c7",0.40278728803319,500,600,550,"st3"
"(500,600]","bv55c7",0.40278728803319,500,600,550,"st3"
"(500,600]","bv55c7",0.40278728803319,500,600,550,"st3"
"(500,600]","bv55c7",0,500,600,550,"st3"
"(500,600]","bv55c7",0,500,600,550,"st3"
"(5e+03,5.2e+03]","bv55c7",0,5000,5200,5100,"st3"
"(5e+03,5.2e+03]","bv55c7",0,5000,5200,5100,"st3"
"(5e+03,5.2e+03]","bv55c7",0,5000,5200,5100,"st3"
"(5e+03,5.2e+03]","bv55c7",0,5000,5200,5100,"st3"
"(5e+03,5.2e+03]","bv55c7",0,5000,5200,5100,"st3"
"(600,700]","bv55c7",0,600,700,650,"st3"
"(600,700]","bv55c7",0,600,700,650,"st3"
"(600,700]","bv55c7",0,600,700,650,"st3"
"(600,700]","bv55c7",0,600,700,650,"st3"
"(600,700]","bv55c7",0,600,700,650,"st3"
"(700,800]","bv55c7",2.16759873412234,700,800,750,"st3"
"(700,800]","bv55c7",0,700,800,750,"st3"
"(700,800]","bv55c7",0,700,800,750,"st3"
"(700,800]","bv55c7",0,700,800,750,"st3"
"(700,800]","bv55c7",0,700,800,750,"st3"
"(80,120]","bv55c7",3.29978551394159,80,120,100,"st3"
"(80,120]","bv55c7",0,80,120,100,"st3"
"(80,120]","bv55c7",0,80,120,100,"st3"
"(80,120]","bv55c7",0,80,120,100,"st3"
"(80,120]","bv55c7",0,80,120,100,"st3"
"(800,900]","bv55c7",0,800,900,850,"st3"
"(800,900]","bv55c7",0,800,900,850,"st3"
"(800,900]","bv55c7",0,800,900,850,"st3"
"(800,900]","bv55c7",0,800,900,850,"st3"
"(800,900]","bv55c7",0,800,900,850,"st3"
"(900,1e+03]","bv55c7",0.868281670573934,900,1000,950,"st3"
"(900,1e+03]","bv55c7",0.434140835286967,900,1000,950,"st3"
"(900,1e+03]","bv55c7",0,900,1000,950,"st3"
"(900,1e+03]","bv55c7",0,900,1000,950,"st3"
"(900,1e+03]","bv55c7",0,900,1000,950,"st3"
"(0,40]","bv55c8",5.37469287469287,0,40,20,"st4"
"(0,40]","bv55c8",2.3034398034398,0,40,20,"st4"
"(0,40]","bv55c8",6.14250614250614,0,40,20,"st4"
"(0,40]","bv55c8",0,0,40,20,"st4"
"(0,40]","bv55c8",0,0,40,20,"st4"
"(1.1e+03,1.2e+03]","bv55c8",0,1100,1200,1150,"st4"
"(1.1e+03,1.2e+03]","bv55c8",0,1100,1200,1150,"st4"
"(1.1e+03,1.2e+03]","bv55c8",0,1100,1200,1150,"st4"
"(1.1e+03,1.2e+03]","bv55c8",0,1100,1200,1150,"st4"
"(1.1e+03,1.2e+03]","bv55c8",0,1100,1200,1150,"st4"
"(1.2e+03,1.3e+03]","bv55c8",0.817160367722165,1200,1300,1250,"st4"
"(1.2e+03,1.3e+03]","bv55c8",0,1200,1300,1250,"st4"
"(1.2e+03,1.3e+03]","bv55c8",0,1200,1300,1250,"st4"
"(1.2e+03,1.3e+03]","bv55c8",0,1200,1300,1250,"st4"
"(1.2e+03,1.3e+03]","bv55c8",0,1200,1300,1250,"st4"
"(1.3e+03,1.4e+03]","bv55c8",0.860067085232648,1300,1400,1350,"st4"
"(1.3e+03,1.4e+03]","bv55c8",0,1300,1400,1350,"st4"
"(1.3e+03,1.4e+03]","bv55c8",0,1300,1400,1350,"st4"
"(1.3e+03,1.4e+03]","bv55c8",0,1300,1400,1350,"st4"
"(1.3e+03,1.4e+03]","bv55c8",0,1300,1400,1350,"st4"
"(1.4e+03,1.6e+03]","bv55c8",0.202065105376952,1400,1600,1500,"st4"
"(1.4e+03,1.6e+03]","bv55c8",0,1400,1600,1500,"st4"
"(1.4e+03,1.6e+03]","bv55c8",0,1400,1600,1500,"st4"
"(1.4e+03,1.6e+03]","bv55c8",0,1400,1600,1500,"st4"
"(1.4e+03,1.6e+03]","bv55c8",0,1400,1600,1500,"st4"
"(1.6e+03,1.8e+03]","bv55c8",0.565472263585471,1600,1800,1700,"st4"
"(1.6e+03,1.8e+03]","bv55c8",0,1600,1800,1700,"st4"
"(1.6e+03,1.8e+03]","bv55c8",0,1600,1800,1700,"st4"
"(1.6e+03,1.8e+03]","bv55c8",0,1600,1800,1700,"st4"
"(1.6e+03,1.8e+03]","bv55c8",0,1600,1800,1700,"st4"
"(1.8e+03,2e+03]","bv55c8",0.188178619145293,1800,2000,1900,"st4"
"(1.8e+03,2e+03]","bv55c8",0,1800,2000,1900,"st4"
"(1.8e+03,2e+03]","bv55c8",0,1800,2000,1900,"st4"
"(1.8e+03,2e+03]","bv55c8",0,1800,2000,1900,"st4"
"(1.8e+03,2e+03]","bv55c8",0,1800,2000,1900,"st4"
"(120,160]","bv55c8",1.66652778935089,120,160,140,"st4"
"(120,160]","bv55c8",0,120,160,140,"st4"
"(120,160]","bv55c8",0,120,160,140,"st4"
"(120,160]","bv55c8",0,120,160,140,"st4"
"(120,160]","bv55c8",0,120,160,140,"st4"
"(160,200]","bv55c8",2.29568411386593,160,200,180,"st4"
"(160,200]","bv55c8",1.14784205693297,160,200,180,"st4"
"(160,200]","bv55c8",0,160,200,180,"st4"
"(160,200]","bv55c8",0,160,200,180,"st4"
"(160,200]","bv55c8",0,160,200,180,"st4"
"(1e+03,1.1e+03]","bv55c8",0,1000,1100,1050,"st4"
"(1e+03,1.1e+03]","bv55c8",0,1000,1100,1050,"st4"
"(1e+03,1.1e+03]","bv55c8",0,1000,1100,1050,"st4"
"(1e+03,1.1e+03]","bv55c8",0,1000,1100,1050,"st4"
"(1e+03,1.1e+03]","bv55c8",0,1000,1100,1050,"st4"
"(2.2e+03,2.4e+03]","bv55c8",0.185870151112433,2200,2400,2300,"st4"
"(2.2e+03,2.4e+03]","bv55c8",0,2200,2400,2300,"st4"
"(2.2e+03,2.4e+03]","bv55c8",0,2200,2400,2300,"st4"
"(2.2e+03,2.4e+03]","bv55c8",0,2200,2400,2300,"st4"
"(2.2e+03,2.4e+03]","bv55c8",0,2200,2400,2300,"st4"
"(2.4e+03,2.6e+03]","bv55c8",0.388168620448723,2400,2600,2500,"st4"
"(2.4e+03,2.6e+03]","bv55c8",0,2400,2600,2500,"st4"
"(2.4e+03,2.6e+03]","bv55c8",0,2400,2600,2500,"st4"
"(2.4e+03,2.6e+03]","bv55c8",0,2400,2600,2500,"st4"
"(2.4e+03,2.6e+03]","bv55c8",0,2400,2600,2500,"st4"
"(2.6e+03,2.8e+03]","bv55c8",0.420097462611326,2600,2800,2700,"st4"
"(2.6e+03,2.8e+03]","bv55c8",0,2600,2800,2700,"st4"
"(2.6e+03,2.8e+03]","bv55c8",0,2600,2800,2700,"st4"
"(2.6e+03,2.8e+03]","bv55c8",0,2600,2800,2700,"st4"
"(2.6e+03,2.8e+03]","bv55c8",0,2600,2800,2700,"st4"
"(2.8e+03,3e+03]","bv55c8",0,2800,3000,2900,"st4"
"(2.8e+03,3e+03]","bv55c8",0,2800,3000,2900,"st4"
"(2.8e+03,3e+03]","bv55c8",0,2800,3000,2900,"st4"
"(2.8e+03,3e+03]","bv55c8",0,2800,3000,2900,"st4"
"(2.8e+03,3e+03]","bv55c8",0,2800,3000,2900,"st4"
"(200,300]","bv55c8",0.803438717711807,200,300,250,"st4"
"(200,300]","bv55c8",0,200,300,250,"st4"
"(200,300]","bv55c8",0,200,300,250,"st4"
"(200,300]","bv55c8",0,200,300,250,"st4"
"(200,300]","bv55c8",0,200,300,250,"st4"
"(2e+03,2.2e+03]","bv55c8",0,2000,2200,2100,"st4"
"(2e+03,2.2e+03]","bv55c8",0,2000,2200,2100,"st4"
"(2e+03,2.2e+03]","bv55c8",0,2000,2200,2100,"st4"
"(2e+03,2.2e+03]","bv55c8",0,2000,2200,2100,"st4"
"(2e+03,2.2e+03]","bv55c8",0,2000,2200,2100,"st4"
"(3.2e+03,3.4e+03]","bv55c8",0,3200,3400,3300,"st4"
"(3.2e+03,3.4e+03]","bv55c8",0,3200,3400,3300,"st4"
"(3.2e+03,3.4e+03]","bv55c8",0,3200,3400,3300,"st4"
"(3.2e+03,3.4e+03]","bv55c8",0,3200,3400,3300,"st4"
"(3.2e+03,3.4e+03]","bv55c8",0,3200,3400,3300,"st4"
"(3.4e+03,3.6e+03]","bv55c8",0,3400,3600,3500,"st4"
"(3.4e+03,3.6e+03]","bv55c8",0,3400,3600,3500,"st4"
"(3.4e+03,3.6e+03]","bv55c8",0,3400,3600,3500,"st4"
"(3.4e+03,3.6e+03]","bv55c8",0,3400,3600,3500,"st4"
"(3.4e+03,3.6e+03]","bv55c8",0,3400,3600,3500,"st4"
"(3.6e+03,3.8e+03]","bv55c8",0.172111114935803,3600,3800,3700,"st4"
"(3.6e+03,3.8e+03]","bv55c8",0,3600,3800,3700,"st4"
"(3.6e+03,3.8e+03]","bv55c8",0,3600,3800,3700,"st4"
"(3.6e+03,3.8e+03]","bv55c8",0,3600,3800,3700,"st4"
"(3.6e+03,3.8e+03]","bv55c8",0,3600,3800,3700,"st4"
"(3.8e+03,4e+03]","bv55c8",0,3800,4000,3900,"st4"
"(3.8e+03,4e+03]","bv55c8",0,3800,4000,3900,"st4"
"(3.8e+03,4e+03]","bv55c8",0,3800,4000,3900,"st4"
"(3.8e+03,4e+03]","bv55c8",0,3800,4000,3900,"st4"
"(3.8e+03,4e+03]","bv55c8",0,3800,4000,3900,"st4"
"(300,400]","bv55c8",0,300,400,350,"st4"
"(300,400]","bv55c8",0,300,400,350,"st4"
"(300,400]","bv55c8",0,300,400,350,"st4"
"(300,400]","bv55c8",0,300,400,350,"st4"
"(300,400]","bv55c8",0,300,400,350,"st4"
"(3e+03,3.2e+03]","bv55c8",0,3000,3200,3100,"st4"
"(3e+03,3.2e+03]","bv55c8",0,3000,3200,3100,"st4"
"(3e+03,3.2e+03]","bv55c8",0,3000,3200,3100,"st4"
"(3e+03,3.2e+03]","bv55c8",0,3000,3200,3100,"st4"
"(3e+03,3.2e+03]","bv55c8",0,3000,3200,3100,"st4"
"(4.2e+03,4.4e+03]","bv55c8",0,4200,4400,4300,"st4"
"(4.2e+03,4.4e+03]","bv55c8",0,4200,4400,4300,"st4"
"(4.2e+03,4.4e+03]","bv55c8",0,4200,4400,4300,"st4"
"(4.2e+03,4.4e+03]","bv55c8",0,4200,4400,4300,"st4"
"(4.2e+03,4.4e+03]","bv55c8",0,4200,4400,4300,"st4"
"(4.4e+03,4.6e+03]","bv55c8",0,4400,4600,4500,"st4"
"(4.4e+03,4.6e+03]","bv55c8",0,4400,4600,4500,"st4"
"(4.4e+03,4.6e+03]","bv55c8",0,4400,4600,4500,"st4"
"(4.4e+03,4.6e+03]","bv55c8",0,4400,4600,4500,"st4"
"(4.4e+03,4.6e+03]","bv55c8",0,4400,4600,4500,"st4"
"(4.6e+03,4.8e+03]","bv55c8",0,4600,4800,4700,"st4"
"(4.6e+03,4.8e+03]","bv55c8",0,4600,4800,4700,"st4"
"(4.6e+03,4.8e+03]","bv55c8",0,4600,4800,4700,"st4"
"(4.6e+03,4.8e+03]","bv55c8",0,4600,4800,4700,"st4"
"(4.6e+03,4.8e+03]","bv55c8",0,4600,4800,4700,"st4"
"(4.8e+03,5e+03]","bv55c8",0,4800,5000,4900,"st4"
"(4.8e+03,5e+03]","bv55c8",0,4800,5000,4900,"st4"
"(4.8e+03,5e+03]","bv55c8",0,4800,5000,4900,"st4"
"(4.8e+03,5e+03]","bv55c8",0,4800,5000,4900,"st4"
"(4.8e+03,5e+03]","bv55c8",0,4800,5000,4900,"st4"
"(40,80]","bv55c8",1.48787382829936,40,80,60,"st4"
"(40,80]","bv55c8",2.23181074244904,40,80,60,"st4"
"(40,80]","bv55c8",0.74393691414968,40,80,60,"st4"
"(40,80]","bv55c8",0,40,80,60,"st4"
"(40,80]","bv55c8",0,40,80,60,"st4"
"(400,500]","bv55c8",0.399424828247324,400,500,450,"st4"
"(400,500]","bv55c8",0.399424828247324,400,500,450,"st4"
"(400,500]","bv55c8",0,400,500,450,"st4"
"(400,500]","bv55c8",0,400,500,450,"st4"
"(400,500]","bv55c8",0,400,500,450,"st4"
"(4e+03,4.2e+03]","bv55c8",0.207176597331565,4000,4200,4100,"st4"
"(4e+03,4.2e+03]","bv55c8",0,4000,4200,4100,"st4"
"(4e+03,4.2e+03]","bv55c8",0,4000,4200,4100,"st4"
"(4e+03,4.2e+03]","bv55c8",0,4000,4200,4100,"st4"
"(4e+03,4.2e+03]","bv55c8",0,4000,4200,4100,"st4"
"(5.2e+03,5.22e+03]","bv55c8",0,5200,5220,5210,"st4"
"(5.2e+03,5.22e+03]","bv55c8",0,5200,5220,5210,"st4"
"(5.2e+03,5.22e+03]","bv55c8",0,5200,5220,5210,"st4"
"(5.2e+03,5.22e+03]","bv55c8",0,5200,5220,5210,"st4"
"(5.2e+03,5.22e+03]","bv55c8",0,5200,5220,5210,"st4"
"(500,600]","bv55c8",2.20207729291298,500,600,550,"st4"
"(500,600]","bv55c8",0,500,600,550,"st4"
"(500,600]","bv55c8",0,500,600,550,"st4"
"(500,600]","bv55c8",0,500,600,550,"st4"
"(500,600]","bv55c8",0,500,600,550,"st4"
"(5e+03,5.2e+03]","bv55c8",0,5000,5200,5100,"st4"
"(5e+03,5.2e+03]","bv55c8",0,5000,5200,5100,"st4"
"(5e+03,5.2e+03]","bv55c8",0,5000,5200,5100,"st4"
"(5e+03,5.2e+03]","bv55c8",0,5000,5200,5100,"st4"
"(5e+03,5.2e+03]","bv55c8",0,5000,5200,5100,"st4"
"(600,700]","bv55c8",0.340483486550902,600,700,650,"st4"
"(600,700]","bv55c8",1.02145045965271,600,700,650,"st4"
"(600,700]","bv55c8",0,600,700,650,"st4"
"(600,700]","bv55c8",0,600,700,650,"st4"
"(600,700]","bv55c8",0,600,700,650,"st4"
"(700,800]","bv55c8",0.422832980972516,700,800,750,"st4"
"(700,800]","bv55c8",2.95983086680761,700,800,750,"st4"
"(700,800]","bv55c8",0,700,800,750,"st4"
"(700,800]","bv55c8",0,700,800,750,"st4"
"(700,800]","bv55c8",0,700,800,750,"st4"
"(80,120]","bv55c8",0.827198279427579,80,120,100,"st4"
"(80,120]","bv55c8",1.65439655885516,80,120,100,"st4"
"(80,120]","bv55c8",4.13599139713789,80,120,100,"st4"
"(80,120]","bv55c8",3.30879311771031,80,120,100,"st4"
"(80,120]","bv55c8",0.827198279427579,80,120,100,"st4"
"(800,900]","bv55c8",0.414542138208349,800,900,850,"st4"
"(800,900]","bv55c8",0.414542138208349,800,900,850,"st4"
"(800,900]","bv55c8",0,800,900,850,"st4"
"(800,900]","bv55c8",0,800,900,850,"st4"
"(800,900]","bv55c8",0,800,900,850,"st4"
"(900,1e+03]","bv55c8",0.813504169208867,900,1000,950,"st4"
"(900,1e+03]","bv55c8",2.4405125076266,900,1000,950,"st4"
"(900,1e+03]","bv55c8",0.406752084604434,900,1000,950,"st4"
"(900,1e+03]","bv55c8",0,900,1000,950,"st4"
"(900,1e+03]","bv55c8",0,900,1000,950,"st4"
"(0,40]","bv55c9",0.778331257783312,0,40,20,"st5"
"(0,40]","bv55c9",0.778331257783312,0,40,20,"st5"
"(0,40]","bv55c9",5.44831880448319,0,40,20,"st5"
"(0,40]","bv55c9",0.778331257783312,0,40,20,"st5"
"(0,40]","bv55c9",0,0,40,20,"st5"
"(1.1e+03,1.2e+03]","bv55c9",0.933837605640379,1100,1200,1150,"st5"
"(1.1e+03,1.2e+03]","bv55c9",0,1100,1200,1150,"st5"
"(1.1e+03,1.2e+03]","bv55c9",0,1100,1200,1150,"st5"
"(1.1e+03,1.2e+03]","bv55c9",0,1100,1200,1150,"st5"
"(1.1e+03,1.2e+03]","bv55c9",0,1100,1200,1150,"st5"
"(1.2e+03,1.3e+03]","bv55c9",2.44510734021224,1200,1300,1250,"st5"
"(1.2e+03,1.3e+03]","bv55c9",0,1200,1300,1250,"st5"
"(1.2e+03,1.3e+03]","bv55c9",0,1200,1300,1250,"st5"
"(1.2e+03,1.3e+03]","bv55c9",0,1200,1300,1250,"st5"
"(1.2e+03,1.3e+03]","bv55c9",0,1200,1300,1250,"st5"
"(1.3e+03,1.4e+03]","bv55c9",7.6010945576163,1300,1400,1350,"st5"
"(1.3e+03,1.4e+03]","bv55c9",0,1300,1400,1350,"st5"
"(1.3e+03,1.4e+03]","bv55c9",0,1300,1400,1350,"st5"
"(1.3e+03,1.4e+03]","bv55c9",0,1300,1400,1350,"st5"
"(1.3e+03,1.4e+03]","bv55c9",0,1300,1400,1350,"st5"
"(1.4e+03,1.6e+03]","bv55c9",1.14813198925348,1400,1600,1500,"st5"
"(1.4e+03,1.6e+03]","bv55c9",0,1400,1600,1500,"st5"
"(1.4e+03,1.6e+03]","bv55c9",0,1400,1600,1500,"st5"
"(1.4e+03,1.6e+03]","bv55c9",0,1400,1600,1500,"st5"
"(1.4e+03,1.6e+03]","bv55c9",0,1400,1600,1500,"st5"
"(1.6e+03,1.8e+03]","bv55c9",1.66065667109508,1600,1800,1700,"st5"
"(1.6e+03,1.8e+03]","bv55c9",0,1600,1800,1700,"st5"
"(1.6e+03,1.8e+03]","bv55c9",0,1600,1800,1700,"st5"
"(1.6e+03,1.8e+03]","bv55c9",0,1600,1800,1700,"st5"
"(1.6e+03,1.8e+03]","bv55c9",0,1600,1800,1700,"st5"
"(1.8e+03,2e+03]","bv55c9",0.459717273876566,1800,2000,1900,"st5"
"(1.8e+03,2e+03]","bv55c9",0.229858636938283,1800,2000,1900,"st5"
"(1.8e+03,2e+03]","bv55c9",0,1800,2000,1900,"st5"
"(1.8e+03,2e+03]","bv55c9",0,1800,2000,1900,"st5"
"(1.8e+03,2e+03]","bv55c9",0,1800,2000,1900,"st5"
"(120,160]","bv55c9",0,120,160,140,"st5"
"(120,160]","bv55c9",0,120,160,140,"st5"
"(120,160]","bv55c9",0,120,160,140,"st5"
"(120,160]","bv55c9",0,120,160,140,"st5"
"(120,160]","bv55c9",0,120,160,140,"st5"
"(160,200]","bv55c9",0,160,200,180,"st5"
"(160,200]","bv55c9",0,160,200,180,"st5"
"(160,200]","bv55c9",0,160,200,180,"st5"
"(160,200]","bv55c9",0,160,200,180,"st5"
"(160,200]","bv55c9",0,160,200,180,"st5"
"(1e+03,1.1e+03]","bv55c9",0,1000,1100,1050,"st5"
"(1e+03,1.1e+03]","bv55c9",0,1000,1100,1050,"st5"
"(1e+03,1.1e+03]","bv55c9",0,1000,1100,1050,"st5"
"(1e+03,1.1e+03]","bv55c9",0,1000,1100,1050,"st5"
"(1e+03,1.1e+03]","bv55c9",0,1000,1100,1050,"st5"
"(2.2e+03,2.4e+03]","bv55c9",0.222217284060354,2200,2400,2300,"st5"
"(2.2e+03,2.4e+03]","bv55c9",0.222217284060354,2200,2400,2300,"st5"
"(2.2e+03,2.4e+03]","bv55c9",0,2200,2400,2300,"st5"
"(2.2e+03,2.4e+03]","bv55c9",0,2200,2400,2300,"st5"
"(2.2e+03,2.4e+03]","bv55c9",0,2200,2400,2300,"st5"
